2010-06-30,79.61
2011-06-30,111.26
2012-06-30,111.63
2013-06-30,108.56
2014-06-30,98.97
2015-06-30,52.32
2016-06-30,43.64
2017-06-30,54.13
2018-06-30,71.34
2019-06-30,64.3
2020-06-30,41.96
2021-06-30,70.86
2022-06-30,119.78
