2010-06-30,79.48
2011-06-30,94.88
2012-06-30,94.05
2013-06-30,97.98
2014-06-30,93.17
2015-06-30,48.66
2016-06-30,43.29
2017-06-30,50.8
2018-06-30,65.23
2019-06-30,56.99
2020-06-30,39.16
2021-06-30,68.13
2022-06-30,107.76
